ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Meaning,Sense_ID,Entry_ID
Hungarian-131-bau-2,1973,Hungarian,131-bau,teknő,teknő,t ɛ k n øː,,uesz,,,^ teknő $,default,  Flußbett;  Mulde;   Bau;   Waschbecken; Talmulde;   Trog;  Wanne;   Teil des Schiffes unter der Wasserlinie;   Teil der Wassermühle;  Lager vom Wild;   beschildet 〈Reptil〉;   Schildkröte,Bau-2,9128-tekno
Hungarian-89-see-1,1974,Hungarian,89-see,strand,strand,ʃ t r ɒ n d,,uesz,,,^ strand $,default,See-;  Meeresufer;   Strandbad,See-1,8399-strand
Hungarian-89-see-2,1975,Hungarian,89-see,tenger,tenger,t ɛ n ɡ ɛ r,,uesz,,,^ tenger $,default,  Unmenge;   ungeheuer;  unzählig;  See; Meer;   Meer-,See-2,9157-tenger
Hungarian-233-sprache-1,1977,Hungarian,233-sprache,nyelv,nyelv,ɲ ɛ l v,,uesz,,,^ nyelv $,default,  Rede;   Erklärung; Zunge;  Schprachgebrauch;   Sprache;   Sprache;   zungeförmiges Ding;   sprechende Person;   milit Geheimnisse preisgebender Gefangener;   außersprachliches Ausdrucksmittel;  Sprachgebrauch,Sprache-1,6489-nyelv
Hungarian-233-sprache-2,1978,Hungarian,233-sprache,nyelv,nyelv,ɲ ɛ l v,,uesz,,,^ nyelv $,default,  Rede;   Erklärung; Zunge;  Schprachgebrauch;   Sprache;   Sprache;   zungeförmiges Ding;   sprechende Person;   milit Geheimnisse preisgebender Gefangener;   außersprachliches Ausdrucksmittel;  Sprachgebrauch,Sprache-2,6489-nyelv
Hungarian-582-letzter-1,1979,Hungarian,582-letzter,utó,utó,u t oː,,uesz,,,^ utó $,default,  Ende;   Hinterteil;   Nachkomme;   Rand; letzter;   am Ende befindlich;   Hintergetreide,letzter-1,9612-uto
Hungarian-582-letzter-2,1980,Hungarian,582-letzter,utol,utol,u t o l,,uesz,,,^ utol $,default,  über;   Hinterteil;   Rand;   hinten;  Nachkommenschaft;   letzter; Überrest 〈einer Menschengruppe〉;   Ende 〈eines Vorgangs;  Zeitabschnitts〉;   letzter Teil;  Schlußteil;   weiter hinten;   zum letzten Mal;   zuletzt;   nach hinten;   nachträglich,letzter-2,9614-utol
Hungarian-791-lachen-1,1981,Hungarian,791-lachen,döcög,döcög,d ø t͡s ø ɡ,,uesz,,,^ döcög $,default, kichern; zittern;   holpern;  watscheln;   lachen,lachen-1,1917-docog
Hungarian-791-lachen-2,1982,Hungarian,791-lachen,kacag,kacag,k ɒ t͡s ɒ ɡ,,uesz,,,^ kacag $,default, lachen;   wiehern,lachen-2,4195-kacag
Hungarian-824-legen-1,1986,Hungarian,824-legen,csinál,csinál,t͡ʃ i n aː l,,uesz,,,^ csinál $,default, verfertigen; herstellen;  stellen;   tun;   entstehen;  errichten;   ausbessern;  machen;   hecheln;   legen;   zeugen;  beischlafe 〈in euphem Ausdrücken〉;   verursachen;   Schein-;  erkünstelt,legen-1,1534-csinal
Hungarian-824-legen-2,1987,Hungarian,824-legen,rak,rak,r ɒ k,,uesz,,,^ rak $,default,  prügeln;   tanzen;   Haufen;   legen;    legen;   voll;    ab-; bauen;   bauen lassen;  sich anhäufen;    setzen;   beschimpfen;  Stapel;  beladen;  laden;   Einlegearbeit machen;   aufzählen;   in Reihen anpflanzen;    hinstellen;  hinlegen;  einen Einsatz zahlen;  legen lassen;  überhäuft;  aufladen;   sich anlagern;   Schaufenster,legen-2,7628-rak
Hungarian-545-faul-1,1993,Hungarian,545-faul,alamuszi,alamuszi,ɒ l ɒ m u s i,,uesz,,,^ alamuszi $,default,unbeholfen;  ungeschickt;   träge;  faul;   verschlafen;   heimtückisch,trage-1,168-alamuszi
Hungarian-545-faul-2,1994,Hungarian,545-faul,lágy,lágy,l aː ɟ,,uesz,,,^ lágy $,default,  träge;   sanft;  fein;   mild;   lau; weich;   flaumweich;  zärtlich;   wäßrig;   von niedrigem Schmelzpunkt 〈Metall〉;   weich 〈Wasser〉;   palatalisiert 〈Laut〉;   Moll- 〈Tonart〉;   zerfließend;   Hirnblatt,trage-2,5421-lagy
Hungarian-913-leiten-1,2036,Hungarian,913-leiten,vezet,vezet,v ɛ z ɛ t,,uesz,,,^ vezet $,default, leiten;   lenken;   führen;  führen;   Lenker; begleiten;  führen 〈Weg;  Leiter von etw sein;   einen  Lebenswandel führen;  führen 〈Fahrzeug〉;   etw ergeben;  Pfad usw〉;   strömendes Material leiten;   voranstehen 〈Sport〉;   Familien- 〈Name〉;   geleitet 〈Pferd〉;   Handpferd;   Leitung 〈Technik〉,leiten-2,9879-vezet
Hungarian-913-leiten-2,2037,Hungarian,913-leiten,visel,visel,v i ʃ ɛ l,,uesz,,,^ visel $,default,  schwanger;   〈Krankheit;   besitzen;  haben;  leiten;  Bart〉;  Aufgabe〉;   führen;   beschimpfen;   〈als Folge〉 nach sich ziehen;   sich abtragen;  herabsetzen;   abgetragen;   besorgen; vollbringen 〈Sendung;  ein Amt innehaben;   tragen 〈eine Last〉;   ertragen 〈Unangenehmes〉;   eine Lebensweise führen od Haltung bezeigen;   tragen 〈Kleidungsstück usw〉;  tragen 〈Frisur;   schwanger sein;  Schlag usw〉 einen her-;  mitnehmen;   getragen werden;   ein Gefühl bezeigen;   an Arbeitstagen getragen 〈Kleidungsstück〉;   sich benehmen;  sich verhalten,leiten-3,9938-visel
Hungarian-117-blatt-1,2047,Hungarian,117-blatt,lap,lap,l ɒ p,,uesz,,,^ lap $,default, Karte;   Fläche 〈Geom〉; flache Klinge 〈Säbel〉;  Fläche 〈Messer〉;   flache Seite;   Seite 〈Buch〉;   Blatt;   Niederung;   Zeitung;   Platte,Blatt-1,5471-lap
Hungarian-117-blatt-2,2048,Hungarian,117-blatt,lapu,lapu,l ɒ p u,,uesz,,,^ lapu $,default,   Blatt; 〈zur Benennung versch großblättriger Pflanzen;  haupts Klette und Wegerichgewächse〉;  Baumblatt,Blatt-2,5479-lapu
Hungarian-363-leder-1,2052,Hungarian,363-leder,bőr,bőr,b øː r,,uesz,,,^ bőr $,default,Leder;   Haut;  Fell;   Fruchthülle;   Haut 〈auf der Milch〉;   Haut 〈auf der Milch〉;   Weib 〈in sexueller Beziehung〉;   Ball 〈im Fußball〉,Leder-1,918-bor
Hungarian-363-leder-2,2053,Hungarian,363-leder,bőrönd,bőrönd,b øː r ø n d,,uesz,,,^ bőrönd $,default,  Leder; Koffer;   Rucksack,Leder-2,921-borond
Hungarian-774-weggehen-1,2056,Hungarian,774-weggehen,árva,árva,aː r v ɒ,,uesz,,,^ árva $,default,Waise;   einsam;  verlassen;   verwitwet;   elternlos,verlassen-1,362-arva
Hungarian-774-weggehen-2,2057,Hungarian,774-weggehen,hagy,hagy,h ɒ ɟ,,uesz,,,^ hagy $,default,  verkaufen;   Tradition;   genehmigen;   anvertrauen;   anvertrauen; verlassen;  überlassen;  überlassen;   nachlassen;   befehlen;  bewilligen;  geschehen 〉;   lassen 〈etwas tun;   vererben;  hinterlassen;  anordnen;   jemanden oder etwas in demselben Zustand;  an demselben Ort lassen;   mit einer Sache aufhören;  bleiben lassen;   aufschieben;   aufschieben;  übriglassen;  übriglassen;   Spur usw. hinterlassen;  zulassen;   Verlassung;  Scheidung;   Nachlaß;  örökhagyó;  tradicionális;   das Lassen;  maradék;  valakinek a halála után maradt vagyon,verlassen-2,3290-hagy
Hungarian-38-bein-1,2063,Hungarian,38-bein,csont,csont,t͡ʃ o n t,,uesz,,,^ csont $,default,  Mensch; Knochen;  Bein;  Kerl 〈scherzhaft〉,Bein-1,1592-csont
Hungarian-38-bein-2,2064,Hungarian,38-bein,ín²,ín,iː n,,uesz,,,^ ín $,default,  Ranke; Bein;   stark;   Ader;  Rachen;   Seil;   Bogensehne;   Nerv;  Wade;   Sehne;  Flechse;   Muskel;   Gaumen;   flechsig,Bein-3,3869-in
Hungarian-281-lange-1,2066,Hungarian,281-lange,hosszú,hosszú,h o sː uː,,uesz,,,^ hosszú $,default,lang 〈räumlich〉;   lang 〈zeitlich〉;   umfangreich;   Länge;   verschieben;   sich verlängern;   lange;   längs,Lange-1,3704-hosszu
Hungarian-407-brief-1,2067,Hungarian,407-brief,levél,levél,l ɛ v eː l,,uesz,,,^ levél $,default, Urkunde;  Zettel;   Blatt;   Zeitung; Brief;   Blatt einer Pflanze;   Adels-;  Freibrief usw;  Seite 〈im Buch〉;   dünne Metallplatte;  plattenförmiger Gegenstand;   Blätterteig;   Blätter treiben;   blättrig 〈Pfanze〉;   eines Verbrechens verdächtigt;  brieflich verfolgt;   entblättern;  Triebe entfernen;   Briefwechsel führen,Brief-1,5605-level
Hungarian-853-lecken-1,2068,Hungarian,853-lecken,folyik,folyik,f o j i k,,uesz,,,^ folyik $,default,  Bett;  Graben;  Efeu;   brünstig sein;   Kurier;   entstehen;   Fluß;   Fluß;  folgen; fließen;   fließen;  schwimmen 〈Schiff〉;  fahren 〈im Boot〉;  zirkulieren;   gehen;  laufen;   laufen;  laufen;   rinnen;  ausgestreut od ausgeschüttet werden;   durchdringen;   vergehen 〈Zeit〉;   die Worte fließen ihm od ihr aus dem Munde;   hinaufklettern;   löschen 〈Papier〉;  überlaufen 〈Tinte〉;   vonstatten gehen;   lecken 〈Gefäß〉;   in Umlauf sein 〈Geld〉;  entsprießen;  hervorgehen;   sich verwischen;   schnell schreibende Person;  Bote;   vor jmdn treten;   Ausfluß;   lauf;  lauf;  Gang 〈auch abstr〉;  begehren;   fließen lassen;  lecken;   schnell herumgehen;   gang;  Kurs;   Wasserabfluß;   Flüssigkeit;   Flüssigkeit;   Folge;   Folge;   Kletterpflanze;   fort und fort,lecken-1,2664-folyik
Hungarian-853-lecken-2,2069,Hungarian,853-lecken,nyal,nyal,ɲ ɒ l,,uesz,,,^ nyal $,default, Getränk〉;   schmeichlerisch; lecken;  saufen;  schlecken;   umschmeicheln;  umbuhlen;   sich schmecken lassen 〈Wein;   küssend liebkosen;  abschmatzen;   naschhafter;  wichtigtuender Nichtstuer;   Stielbonbon,lecken-2,6469-nyal
Hungarian-341-deckel-1,2070,Hungarian,341-deckel,borít,borít,b o r iː t,,uesz,,,^ borít $,default,  sich begatten; hüllen;   umstoßen;  ausgießen;   überfluten;  versenken;   in irgendeinen Zustand versetzen;   Deckel;   Kuvert,Deckel-1,863-borit
Hungarian-341-deckel-2,2071,Hungarian,341-deckel,fed,fed,f ɛ d,,uesz,,,^ fed $,default,  Deckel;   schützen;   Topf; decken;   〈die Kosten〉 decken;   sich zudecken;   Verborgenheit;   Deckung 〈im Bankwesen〉;   Läufer;   Deck;   Deckung 〈milit〉,Deckel-2,2428-fed
Hungarian-443-luge-1,2077,Hungarian,443-luge,sóder,sóder,ʃ oː d ɛ r,,uesz,,,^ sóder $,default,  Redefluß; Schotter;  Umschweife;  Lüge,Luge-1,8270-soder
Hungarian-443-luge-2,2078,Hungarian,443-luge,tészta,tészta,t eː s t ɒ,,uesz,,,^ tészta $,default, Irreführung; Sauerteig;   Lüge;   zähe Masse;  haupts Teig;   Backwerk bzw Mehlspeise,Luge-2,9214-teszta
Hungarian-679-liegen-1,2079,Hungarian,679-liegen,dől,dől,d øː l,,uesz,,,^ dől $,default,  taumeln;   strömen;  sinken; sich erstrecken;  liegen;   in schiefe Lage kommen;  einstürzen;   sich entscheiden 〈Sache;  Frage〉;   sich hinlegen;   jmdm aufsitzen;   Ruine,liegen-1,1924-dol
Hungarian-679-liegen-2,2080,Hungarian,679-liegen,esik,esik,ɛ ʃ i k,,uesz,,,^ esik $,default,  ungeschickt;   Fall;   〈in einen Zustand〉 kommen;  flehen;  Maß〉;  stürzen; fallen;  fallen;   es regnet;  liegen;   fallen lassen;   Sonnenuntergang;   befallen;  bedecken;  geraten;   geschehen;   auf die Knie fallen;   den Tod finden;  es schneit;  es hagelt usw;   jmdm zuteil werden;   〈einem irgendwie〉 schmecken;  behagen;   sein;   hineindrängen;   sich auf jmdn stürzen;   sich erbarmen;   abnehmen 〈Menge;   Kasus;   ohne Fall;   vergänglich,liegen-2,2259-esik
Hungarian-411-leben-1,2086,Hungarian,411-leben,él¹,él,eː l,,uesz,,,^ él $,default, Nahrung;  gebrauchen;  gebrauchen;   Amme;   Amme; leben; leben;   sich nähren;   sich nähren;  sich erhalten;  sich erhalten;   benützen;   benützen;   mit jemandem 〈dauernd〉zusammen sein;  mit jemandem zusammen wohnen;   irgendein Leben führen;  irgendwelchem Zustand sein;   in dauerndem Geschlechtsverhältnis leben;  in ehelichem Verhältnis leben;   sich aufhalten;  wohnen;  wohnen;   Lebensmittel;   Lebensmittel;   Lebensmittel;  Lebensmittel;   Lebensmittel;  élet;  használat;  használat;   Lebendige;   Lebendige;   életmód;   Leben;   Leben;   Leben;   Leben;  megélhetés;   Unterhalt;   Unterhalt;  Fortkommen;  Fortkommen;   Getreide;   Getreide;  ház és udvar;  belsőség;   nähren;   nähren;  beleben;  beleben;  valaminek a használatára késztet;   hochleben lassen;   hochleben lassen;   Lebens-;   Lebens-;   bejahrt werden;   bejahrt werden;   bejahrt werden;   bejahrt werden;   lebhaft werden;   lebhaft werden;  erstarken;  erstarken;   genießbar;   genießbar;  brauchbar;  brauchbar;  életrevaló;  életképes;  táplál;   Hefe;   Hefe;   sich fristen;   sich fristen;  valamiből él;   schmarotzen;   schmarotzen;  Zehrung;  Zehrung;  élvezet;   Erlebnis;   Erlebnis;   lebenslang ;   lebenslang;   mit jmdm zusammenleben;  bei jmdm leben;    Leben führen;  sich  befinden;   mit jmdm  leben;   verweilen;  Broterwerb,Leben-1,2106-el
Hungarian-411-leben-2,2087,Hungarian,411-leben,él¹,él,eː l,,uesz,,,^ él $,default, Nahrung;  gebrauchen;  gebrauchen;   Amme;   Amme; leben; leben;   sich nähren;   sich nähren;  sich erhalten;  sich erhalten;   benützen;   benützen;   mit jemandem 〈dauernd〉zusammen sein;  mit jemandem zusammen wohnen;   irgendein Leben führen;  irgendwelchem Zustand sein;   in dauerndem Geschlechtsverhältnis leben;  in ehelichem Verhältnis leben;   sich aufhalten;  wohnen;  wohnen;   Lebensmittel;   Lebensmittel;   Lebensmittel;  Lebensmittel;   Lebensmittel;  élet;  használat;  használat;   Lebendige;   Lebendige;   életmód;   Leben;   Leben;   Leben;   Leben;  megélhetés;   Unterhalt;   Unterhalt;  Fortkommen;  Fortkommen;   Getreide;   Getreide;  ház és udvar;  belsőség;   nähren;   nähren;  beleben;  beleben;  valaminek a használatára késztet;   hochleben lassen;   hochleben lassen;   Lebens-;   Lebens-;   bejahrt werden;   bejahrt werden;   bejahrt werden;   bejahrt werden;   lebhaft werden;   lebhaft werden;  erstarken;  erstarken;   genießbar;   genießbar;  brauchbar;  brauchbar;  életrevaló;  életképes;  táplál;   Hefe;   Hefe;   sich fristen;   sich fristen;  valamiből él;   schmarotzen;   schmarotzen;  Zehrung;  Zehrung;  élvezet;   Erlebnis;   Erlebnis;   lebenslang ;   lebenslang;   mit jmdm zusammenleben;  bei jmdm leben;    Leben führen;  sich  befinden;   mit jmdm  leben;   verweilen;  Broterwerb,Leben-2,2106-el
Hungarian-847-hochheben-1,2091,Hungarian,847-hochheben,emel,emel,ɛ m ɛ l,,uesz,,,^ emel $,default,  steigern;   stehlen;  errichten; heben;   aneifern;   zu einem Rang erheben;   bauen;  zur Entwicklung bringen;   Aufhebung;   Stockwerk;   Hebezeug,heben-1,2174-emel
Hungarian-847-hochheben-2,2092,Hungarian,847-hochheben,igaz,igaz,i ɡ ɒ z,,uesz,,,^ igaz $,default,  beweisen;   wahr;  wahrlich;   Wahrheit;   Wahrheit;   ein Urteil fällen;  echt;   echt;   Direktor;   gerecht;   Gerechtigkeit;   heben;   verbessern;   schicken;  Recht;   wahrhaftig; rechtschaffen 〈Mensch〉;  rechtlich;  berechtigt;  Wirklichkeit;   Gerechte;  Rechtschaffene;   richtige;  gerechte Tat;  Billigkeit;   gerechter Anspruch;   Lenker;   für richtig halten;   eigentlich,heben-2,3810-igaz
Hungarian-829-anzunden-1,2094,Hungarian,829-anzunden,gyújt,gyújt,ɟ uː j t,,uesz,,,^ gyújt $,default,  Zündholz; anzünden;    anstimmen,anzunden-1,3246-gyujt
Hungarian-71-licht-1,2095,Hungarian,71-licht,fém,fém,f eː m,,uesz,,,^ fém $,default,  Metall; Licht,Licht-1,2482-fem
Hungarian-71-licht-2,2096,Hungarian,71-licht,fény,fény,f eː ɲ,,uesz,,,^ fény $,default,  Ruhm;  Pracht;   Augenlicht;   schimmern;  Licht; Schimmer;  Glanz;   Aufklärung;   Herrlichkeit;  fénylő;   sich verklären;   beleuchten lassen,Licht-2,2494-feny
Hungarian-261-linie-1,2102,Hungarian,261-linie,von,von,v o n,,uesz,,,^ von $,default,  durch-;   sich sträuben;   zanken;   ringen;   saugen;  bedecken;   aufheben;  etw〉;   ziehen;   ziehen; entfernen;  spannen;   überziehen;   auf einem Streichinstrument spielen;  rucken;  sich winden;   als Folge nach sich ziehen;   Linie;  befreien;   Ruck;  einatmen;   einatmen;  abwendig machen;  erretten;  hochziehen;  hinziehen 〈Zeit〉;   jmdm etw entziehen od versagen;   sich mit jmdm anlegen;   ziehen 〈Linie〉;   ziehen 〈Linie〉;   zur Verantwortung ziehen;  zur Frage stellen usw;   auf etw;  auf jmdn beziehen;   zucken 〈Achsel〉;  verziehen 〈Mund〉;  zusammenziehen 〈Brauen〉;   anziehen 〈jmdn;  attraktiv sein;  wegstreichen;   extrahieren 〈Chem〉;   abziehen 〈eine Zahl〉;   sich von jmdm angezogen fühlen;  sich zu jmdm schlagen;   ähnlich sein;   eine Schlußfolgerung auf etw ziehen;   mit dem Tode ringen;   mit dem Tode ringen;   mit dem Tode ringen;   in Zuckungen liegen;  valamit;  valakit;  valahová úzó személy;   Bogen von Streichinstrumenten;   Ofengabel;   zogen;   z u g k r ä f t i g 〈Zugtier〉;   Streichinstrument;   Art Harke zum Herausziehen von Heu od Stroh aus dem Haufen;   Streichbogen,Linie-2,9986-von
Hungarian-261-linie-2,2103,Hungarian,261-linie,vonal,vonal,v o n ɒ l,,uesz,,,^ vonal $,default,  Gestalt;  Form;   Zug;  Zug;   Niveau;   Eigenschaft;   Richtung;  Tendenz;  Reihe; Linie;  Grenzlinie;   Lineal;  Riß;  Strecke;   Dracht;  Gesichtszug;  Gebicts-streifen;  Bahn. Weg;   Gedankenfolge;   Art altes Maß 〈<zB 1/12 Zoll〉;   Bahnzug;  Bahnlinie;   Telegrafen-;  Telefonlinie;   Betätigungsfeld;  Aufgabengebiet;   Karte für einmalige Fahrt auf einer Strek-ke;  ohne Umsteigen,Linie-3,9987-vonal
Hungarian-7-lippe-1,2105,Hungarian,7-lippe,ajak,ajak,ɒ j ɒ k,,uesz,,,^ ajak $,default,Mund; Mund; Lippe;  Lippe;   Schamlippe;   Schamlippe;   Öffnung 〈eines Gefäßes〉;   Öffnung 〈eines Gefäßes〉;   Kinn;   Kinn;   Lippenblütler ;   Lippenblütler ,Lippe-1,120-ajak
Hungarian-7-lippe-2,2106,Hungarian,7-lippe,ajak,ajak,ɒ j ɒ k,,uesz,,,^ ajak $,default,Mund; Mund; Lippe;  Lippe;   Schamlippe;   Schamlippe;   Öffnung 〈eines Gefäßes〉;   Öffnung 〈eines Gefäßes〉;   Kinn;   Kinn;   Lippenblütler ;   Lippenblütler ,Lippe-2,120-ajak
Hungarian-804-zuhoren-1,2109,Hungarian,804-zuhoren,hajt¹,hajt,h ɒ j t,,uesz,,,^ hajt $,default, sich um etw. kümmern;   unterwerfen; biegen;  bogenförmig umbiegen;   ausleeren;   〈Weg〉 führen;   jemandem gewogen sein;   etw einreichnen;   falten;  zusammenfalten;   zuhören;   zuhören;  willfahren;  willfahren;  beachten;   wiederholen;   Deklination,zuhoren-1,3322-hajt
Hungarian-804-zuhoren-2,2110,Hungarian,804-zuhoren,hajt¹,hajt,h ɒ j t,,uesz,,,^ hajt $,default, sich um etw. kümmern;   unterwerfen; biegen;  bogenförmig umbiegen;   ausleeren;   〈Weg〉 führen;   jemandem gewogen sein;   etw einreichnen;   falten;  zusammenfalten;   zuhören;   zuhören;  willfahren;  willfahren;  beachten;   wiederholen;   Deklination,zuhoren-2,3322-hajt
Hungarian-48-leber-1,2113,Hungarian,48-leber,máj,máj,m aː j,,uesz,,,^ máj $,default,Leber;   die Leber des Menschen als vermeintlicher Wohnsitz versch Gefühle und Regungen,Leber-2,5789-maj
Hungarian-292-last-1,2115,Hungarian,292-last,becs,becs,b ɛ t͡ʃ,,uesz,,,^ becs $,default,  Maß;   Maß; 〈kostbares〉 Deposit; 〈kostbares〉 Deposit;  Maßgefäß;  Maßgefäß;   Schätzung;   Schätzung;  Schätzungswert; Schätzungswert;   Verehrung;   Verehrung;   Last;   Last;   Schatzmeister;   Schatzmeister,Last-1,1063-becs
Hungarian-292-last-2,2116,Hungarian,292-last,becs,becs,b ɛ t͡ʃ,,uesz,,,^ becs $,default,  Maß;   Maß; 〈kostbares〉 Deposit; 〈kostbares〉 Deposit;  Maßgefäß;  Maßgefäß;   Schätzung;   Schätzung;  Schätzungswert; Schätzungswert;   Verehrung;   Verehrung;   Last;   Last;   Schatzmeister;   Schatzmeister,Last-2,1063-becs
Hungarian-483-lang-1,2127,Hungarian,483-lang,sudár,sudár,ʃ u d aː r,,uesz,,,^ sudár $,default, gerade;  hoch;   schlank;   Brunnenstange; rauschend;  scharf 〈Gerte〉;   lang;   Sonnenstrahl;   Schwippe;   aufstrebender;  gerader Teil eines Baumes;  eines Busches,lang-1,8419-sudar
Hungarian-217-lust-1,2129,Hungarian,217-lust,gusztus,gusztus,ɡ u s t u ʃ,,uesz,,,^ gusztus $,default,  Lust; Appetit;   Geschmack;  Gefallen,Lust-3,3167-gusztus
Hungarian-217-lust-2,2131,Hungarian,217-lust,kedv,kedv,k ɛ d v,,uesz,,,^ kedv $,default, Lust;   Genuß;   Laune; Wohlgefallen;  Wunsch;   Wohlwollen;  Vergnügen;   Neigung;  Bereitwilligkeit;   liebevoll;  herzlich;   um einer Sache willen,Lust-5,4671-kedv
Hungarian-801-anschauen-1,2133,Hungarian,801-anschauen,idéz,idéz,i d eː z,,uesz,,,^ idéz $,default, vorladen;    richten;   beobachten;  zustande bringen;   hervorrufen;   anführen; vor Gericht zitieren;   in Erinnerung bringen;   erinnern;  schauen;  zitieren;   beschwören;   ladung;   Zitat;  wörtliche Anführung,schauen-1,3801-idez
Hungarian-801-anschauen-2,2134,Hungarian,801-anschauen,lát,lát,l aː t,,uesz,,,^ lát $,default,  erfahren;  aufnehmen;   empfangen;  offen;  mit jmdm umgehen;   untersuchen;  prüfen;   erleben;  verstehen;   besuchen;  schauen;  achten;   für etw halten;  zugreifen; sehen;   nach etw sehen;  sich nach etw umsehen;  zur Kenntnis nehmen;   achtgeben;   sich an etw machen;   jmdm etw zuteil werden lassen;   Prophet;   Vision;   Sehen;   sichtbar,schauen-2,5487-lat
Hungarian-785-suchen-1,2141,Hungarian,785-suchen,guberál,guberál,ɡ u b ɛ r aː l,,uesz,,,^ guberál $,default,  zusammenscharren;   prüfen;   zahlen; das Geld hervorklauben;  auslegen 〈beim Kartenspiel〉;  mustern 〈die Karten beim Spiel〉;   zusammenklauben;  suchen,suchen-1,3143-guberal
Hungarian-785-suchen-2,2142,Hungarian,785-suchen,keres,keres,k ɛ r ɛ ʃ,,uesz,,,^ keres $,default, klagen;   erwerben;   streben; suchen;   verfolgen;  sich bemühen;   nach etw trachten;  auf etw hinwollen;   Suche führen;  nachforschen;   profitieren von etw;    verdienen;   gerichtlich belangen;   Suchen;   Sucher,suchen-2,4594-keres
Hungarian-167-laus-1,2148,Hungarian,167-laus,tetű,tetű,t ɛ t yː,,uesz,,,^ tetű $,default,Laus;   trödeln;  nölen;   sich lausen;   herumfummeln,Laus-1,9225-tetu
Hungarian-789-lieben-1,2149,Hungarian,789-lieben,szerelem,szerelem,s ɛ r ɛ l ɛ m,,uesz,,,^ szerelem $,default,  Geliebte;   Geliebte;   geliebt;   geliebt;   verliebt;   Eifer;   liebenswürdig;  Liebesverhältnis; Liebe;  Vorliebe;   Liebe 〈sexuell〉;   geliebte Sache;  Liebstes;   gerne;  mit Vergnügen,Liebe-1,8726-szerelem
Hungarian-615-unten-1,2151,Hungarian,615-unten,alá,alá,ɒ l aː,,uesz,,,^ alá $,default,abwärts;   unten;   darunter;   hinunter;   für;   unterhalb ,unten-1,160-ala
Hungarian-615-unten-2,2152,Hungarian,615-unten,alattomban,alattomban,ɒ l ɒ tː o m b ɒ n,,uesz,,,^ alattomban $,default, unten;   heimtückisch ; heimlich;  unmerklich;   leise;   niedrig,unten-2,175-alattomban
Hungarian-105-festland-1,2155,Hungarian,105-festland,föld,föld,f ø l d,,uesz,,,^ föld $,default,  Lanmann;  Land; Erde;  Boden;   Erdkugel;   Acker;   Tonerde;   Festland;   Grundfarbe eines Webstoffes;   über kultivierbares Land verfügend;   Erde transportieren;   erden,Festland-1,2722-fold
Hungarian-105-festland-2,2156,Hungarian,105-festland,kontinens,kontinens,k o n t i n ɛ n ʃ,,uesz,,,^ kontinens $,default,Festland;  Kontinent,Festland-2,5056-kontinens
Hungarian-834-machen-1,2159,Hungarian,834-machen,csinál,csinál,t͡ʃ i n aː l,,uesz,,,^ csinál $,default, verfertigen; herstellen;  stellen;   tun;   entstehen;  errichten;   ausbessern;  machen;   hecheln;   legen;   zeugen;  beischlafe 〈in euphem Ausdrücken〉;   verursachen;   Schein-;  erkünstelt,machen-1,1534-csinal
Hungarian-834-machen-2,2160,Hungarian,834-machen,eszköz,eszköz,ɛ s k ø z,,uesz,,,^ eszköz $,default,Werkzeug;  Gerät;   Mittel;  tun;   machen;   ausführen,machen-2,2274-eszkoz
Hungarian-933-argern-1,2165,Hungarian,933-argern,bosszant,bosszant,b o sː ɒ n t,,uesz,,,^ bosszant $,default,ärgern,argern-2,885-bosszant
Hungarian-933-argern-2,2166,Hungarian,933-argern,háborít,háborít,h aː b o r iː t,,uesz,,,^ háborít $,default, beunruhigen;  beunruhigen;  belästigen;  belästigen;  ärgern;  ärgern; stören;   stören;  zornig machen;  zornig machen;   wogen lassen;  hochgehen lassen;   Überkeit verursachen,argern-3,3271-haborit
Hungarian-193-mann-1,2171,Hungarian,193-mann,ember,ember,ɛ m b ɛ r,,uesz,,,^ ember $,default,Mensch;   Mann;  Gemahl;   Menschchen;   Menschentum;   Menschenheit,Mann-1,2169-ember
Hungarian-193-mann-2,2172,Hungarian,193-mann,férfi,férfi,f eː r f i,,uesz,,,^ férfi $,default,  Mensch;   Knabe; Mann;   Gemahl;   männlich;   männlich;  Männer-;  Mannes-;   verheiratet 〈Frau〉,Mann-2,2506-ferfi
Hungarian-464-marz-1,2179,Hungarian,464-marz,március,március,m aː r t͡s i u ʃ,,uesz,,,^ március $,default,März,Marz-1,5802-marcius
Hungarian-419-meister-1,2180,Hungarian,419-meister,góré²,góré,ɡ oː r eː,,uesz,,,^ góré $,default,Chef;   Chef;  Leiter 〈haupts einer Gaststätte〉;  Boß;  Meister,Meister-1,3058-gore
Hungarian-466-mai-1,2181,Hungarian,466-mai,majális,majális,m ɒ j aː l i ʃ,,uesz,,,^ majális $,default, Frühlings-; Mai-;   Maifest,Mai-1,5790-majalis
Hungarian-466-mai-2,2182,Hungarian,466-mai,május,május,m aː j u ʃ,,uesz,,,^ május $,default,Mai,Mai-2,5871-majus
